"","X","id","usernames","content.x","joined","timeout","clean_content","id_chat","channel","content_chat"
"916",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6AHVHTFBXFTHW1K858R0YHM","01GJBWKBKRSGZQP565T76Z9X24","GFM diamonds"
"917",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6AK6YWMR10P22WB4WMQ7NT7","01GJBWKBKRSGZQP565T76Z9X24","GM diamondssss"
"918",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J695WGTGATYH5FKZXNDF2XCE","01GJBWKBKRSGZQP565T76Z9X24","GM"
"919",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6887QRSTM04H15391ABZA0N","01GJBWKBKRSGZQP565T76Z9X24","GM G"
"920",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J688EDT9GB4RD9JGC5CR8VAT","01GJBWKBKRSGZQP565T76Z9X24","GM G congratulations"
"921",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J684YE27210GHS4NKW267P5D","01GJBWKBKRSGZQP565T76Z9X24","THANKS MY G!!"
"922",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6854WDN8KWCZZ7KWQG9GS8M","01GJBWKBKRSGZQP565T76Z9X24","GM G how are youu"
"923",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6857240QK9BQYW04Y8HEV3T","01GJBWKBKRSGZQP565T76Z9X24","Let's crush it G 🫡🫡🫡"
"924",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J685MCMPKCKRBM3RYV6FK51P","01GJBWKBKRSGZQP565T76Z9X24","Of course my G🤝🤝"
"925",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J685MQ4PCQKGC56WJCMEH9XG","01GJBWKBKRSGZQP565T76Z9X24","GM G "
"926",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J685Z2JNC47VQRJR26Q8ZEJY","01GJBWKBKRSGZQP565T76Z9X24","GM G, how is your day going?"
"927",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6862HF5VK29R0Z4WZRWDQXE","01GJBWKBKRSGZQP565T76Z9X24","GOOD keep goingg!!

same as you completing everything I have to and preparing for tomorrow."
"928",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6867VKX77M7TCR4XYRY2RE6","01GJBWKBKRSGZQP565T76Z9X24","Well said G"
"929",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J686TV335ZHH7VZFQ7Z42AY7","01GJBWKBKRSGZQP565T76Z9X24","GM G, how are you doing today??"
"930",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J6879WN96SMJ7NA3W5EJYJ6Z","01GJBWKBKRSGZQP565T76Z9X24","good to hear man, 
my day was also good thanks 😁"
"931",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J687A6QQTM5ZY38CZBWQMDE2","01GJBWKBKRSGZQP565T76Z9X24","Goood G, what about you"
"932",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J687J6HX9JXM1C9HKG34MY90","01GJBWKBKRSGZQP565T76Z9X24","adam masterclass is G"
"933",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J687PT7MTFFECXX6SNJ2XBVE","01GJBWKBKRSGZQP565T76Z9X24",NA
"934",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J67ZB9QRVFFW1RK9099VHGR8","01GJBWKBKRSGZQP565T76Z9X24","GM GM"
"935",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J681BWKN8T5G5BWXBV1R200R","01GJBWKBKRSGZQP565T76Z9X24","GM, how do i get the alpha version of the app?"
"936",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J66R8XRHN9D0PCB61Y39S2WF","01GJBWKBKRSGZQP565T76Z9X24","GM"
"937",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J61JBV6DMEZ7XV5WXQSAXPTN","01GJBWKBKRSGZQP565T76Z9X24","GM"
"938",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5Z11E9C4BJD6CE0W030Z6ZH","01GJBWKBKRSGZQP565T76Z9X24","GM GM"
"939",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5XXWKZZBJ3QD5XDGNFG1X9N","01GJBWKBKRSGZQP565T76Z9X24","GN"
"940",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5W7DBFQG6BXC7XYVQ2FYDAQ","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS🫡🫡"
"941",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5VD8XQ8D6GCYRRQWZERA3KZ","01GJBWKBKRSGZQP565T76Z9X24","good night kings"
"942",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5SW85DDV6SGK2AC8GPBN174","01GJBWKBKRSGZQP565T76Z9X24","GM KINGSSSS"
"943",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5QA6VTJ4FAN5NGKPCKD2DJP","01GJBWKBKRSGZQP565T76Z9X24","GM"
"944",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5P4AQVYHDP93QAHDR05HTCZ","01GJBWKBKRSGZQP565T76Z9X24","GM "
"945",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5MQ60VXCBJN6NWHTCTTBV3G","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"946",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J5JRCDAJRT3DNVABRJ0WGKD3","01GJBWKBKRSGZQP565T76Z9X24","GM"
"947",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J583EQ85PHW91WT2BSGWQY30","01GJBWKBKRSGZQP565T76Z9X24","GM KINGSSSSS"
"948",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J55RYYH61DVNRWAR9C9CDDAP","01GJBWKBKRSGZQP565T76Z9X24","GM "
"949",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J52THQQ3DQ1CV5V0ME0JXKMV","01GJBWKBKRSGZQP565T76Z9X24","GM"
"950",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J51REP31JQRB59F39BJW97MA","01GJBWKBKRSGZQP565T76Z9X24","GOOD NIGHT"
"951",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J50EN4928KDY3VMEC643R30F","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"952",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J4XT32FP7T6ZSPZKX9V9PDDD","01GJBWKBKRSGZQP565T76Z9X24","GM KINGD"
"953",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J4V5G6Z1MY6BDGEC53RZQVZV","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"954",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J4RP1QMDDAD8WD2VCQDYAJ9X","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"955",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J4P0FV1F4BEF8JCGX4CK7ERK","01GJBWKBKRSGZQP565T76Z9X24","GM"
"956",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J44581EMADVE8J0TGFDM9ES1","01GJBWKBKRSGZQP565T76Z9X24","GM"
"957",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3ZAB9RFM2WYEVKACYAGH4ME","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"958",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3WMXY7HRX9KNFEGXH765B88","01GJBWKBKRSGZQP565T76Z9X24","GM"
"959",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3MBG357EPNB0PEJ8FW80RJE","01GJBWKBKRSGZQP565T76Z9X24","GM"
"960",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3HS65ESRK3EPS72MT293FK6","01GJBWKBKRSGZQP565T76Z9X24","GM GM"
"961",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3GTDQ194XH7YATAQEBRFXW8","01GJBWKBKRSGZQP565T76Z9X24","gm king, what's up?"
"962",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J3CMK9DK1GFG03ZETZJFYMQ7","01GJBWKBKRSGZQP565T76Z9X24"," GM KINGS"
"963",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J30XK35KFTWJNCX1PSRA76H0","01GJBWKBKRSGZQP565T76Z9X24","GM"
"964",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2WB35177G4FDEQT4GC9XEPZ","01GJBWKBKRSGZQP565T76Z9X24","gm"
"965",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2RB3CEDJS3GK9BS9X3BKB8D","01GJBWKBKRSGZQP565T76Z9X24","GM"
"966",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2ND822MP1E99WAJCB4P1P92","01GJBWKBKRSGZQP565T76Z9X24","GM"
"967",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2M1KDES31AQ0BSGQSP1ABX4","01GJBWKBKRSGZQP565T76Z9X24","GM HEROES"
"968",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2ERGH29VPH84J2M59TBK3E9","01GJBWKBKRSGZQP565T76Z9X24","GM"
"969",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J2CG5D7T4WSKDE36NZZ64HZG","01GJBWKBKRSGZQP565T76Z9X24","GM"
"970",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J29GJ5JNCETGQ4Z4Z25ATFYC","01GJBWKBKRSGZQP565T76Z9X24","GM"
"971",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J28K3BWFAV0DTJ3FQQ1X95R9","01GJBWKBKRSGZQP565T76Z9X24","GM "
"972",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J22MWACT9DA8D10APN78RN3Z","01GJBWKBKRSGZQP565T76Z9X24","gm at night"
"973",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J22MWG0D3ZF91SMP0S6BP41V","01GJBWKBKRSGZQP565T76Z9X24","girl "
"974",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J22MX6ZKCT3A2CA8FQJ37Z05","01GJBWKBKRSGZQP565T76Z9X24","fine G, you?"
"975",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J224C0PBXQEZKDCWJ5E8279M","01GJBWKBKRSGZQP565T76Z9X24","GM "
"976",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J1WM705EC130CZT80Y6Q9KHN","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS"
"977",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J1TEZGC0APDQBJVQW0KYQMWJ","01GJBWKBKRSGZQP565T76Z9X24","I will G"
"978",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J1HDQ0HJ9K86RVWG9ZH0ACG1","01GJBWKBKRSGZQP565T76Z9X24","GM KINGS!!"
"979",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J10MTB36XJDHCE9G73RY4HZY","01GJBWKBKRSGZQP565T76Z9X24","GM "
"980",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J0YB49NXJMM64G6DC93TT32N","01GJBWKBKRSGZQP565T76Z9X24","GM"
"981",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J0WT3ZY7A5V0TJJ8BBRD42VD","01GJBWKBKRSGZQP565T76Z9X24","GM GM "
"982",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J0VAMFMBJYS92ZBVJ7H8R8DQ","01GJBWKBKRSGZQP565T76Z9X24","GM GM GMM"
"983",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J0RZ7G537301Y20XRPQENTWH","01GJBWKBKRSGZQP565T76Z9X24","GM"
"984",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J0DCWNGP3M78HB7YRR7MCYRP","01GJBWKBKRSGZQP565T76Z9X24","GM OG'S"
"985",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J07Z6W266AX5GYZD3QV9N8TM","01GJBWKBKRSGZQP565T76Z9X24","Gm"
"986",166,"01GWYF4GMZ8D4ZE5SVWKPVH13M","Jamie 📈","SWITZERLAND - 18 - BOXE - SMMA/MA - CRYPTO TRADING.

pressure makes diamonds.


","2023-04-01T13:12:38.335Z",NA,"switzerland 18 boxe smmama crypto trading pressure makes diamonds ","01J073TK0PRQE2VFCZPF9SGQPF","01GJBWKBKRSGZQP565T76Z9X24","GM"
